4|-1.87|2.203|3.533
4|-1.87|2.203|3.588
4|-1.87|2.203|3.644
4|-1.87|2.203|3.699
4|-1.87|2.203|3.755
4|-1.87|2.203|3.81
4|-1.87|2.203|3.866
4|-1.87|2.203|3.921
4|-1.87|2.203|3.977
4|-1.87|2.203|4.033
4|-1.87|2.203|4.088
4|-1.87|2.203|4.144
4|-1.87|2.203|4.199
4|-1.87|2.203|4.255
4|-1.87|2.203|4.31
4|-1.87|2.203|4.366
4|-1.87|2.203|4.422
4|-1.87|2.203|4.477
4|-1.87|2.275|1.755
4|-1.87|2.275|1.81
4|-1.87|2.275|1.866
4|-1.87|2.275|1.921
4|-1.87|2.275|1.977
4|-1.87|2.275|2.032
4|-1.87|2.275|2.088
4|-1.87|2.275|2.143
4|-1.87|2.275|2.199
4|-1.87|2.275|2.255
4|-1.87|2.275|2.31
4|-1.87|2.275|2.366
4|-1.87|2.275|2.421
4|-1.87|2.275|2.477
4|-1.87|2.275|2.532
4|-1.87|2.275|2.588
4|-1.87|2.275|2.644
4|-1.87|2.275|2.699
4|-1.87|2.275|2.755
4|-1.87|2.275|2.81
4|-1.87|2.275|2.866
4|-1.87|2.275|2.921
4|-1.87|2.275|2.977
4|-1.87|2.275|3.032
4|-1.87|2.275|3.088
4|-1.87|2.275|3.144
4|-1.87|2.275|3.199
4|-1.87|2.275|3.255
4|-1.87|2.275|3.31
4|-1.87|2.275|3.366
4|-1.87|2.275|3.421
4|-1.87|2.275|3.477
4|-1.87|2.275|3.533
4|-1.87|2.275|3.588
4|-1.87|2.275|3.644
4|-1.87|2.275|3.699
4|-1.87|2.275|3.755
4|-1.87|2.275|3.81
4|-1.87|2.275|3.866
4|-1.87|2.275|3.921
4|-1.87|2.275|3.977
4|-1.87|2.275|4.033
4|-1.87|2.275|4.088
4|-1.87|2.275|4.144
4|-1.87|2.275|4.199
4|-1.87|2.275|4.255
4|-1.87|2.275|4.31
4|-1.87|2.275|4.366
4|-1.87|2.275|4.422
4|-1.87|2.275|4.477
4|-1.87|2.347|1.755
4|-1.87|2.347|1.81
4|-1.87|2.347|1.866
4|-1.87|2.347|1.921
4|-1.87|2.347|1.977
4|-1.87|2.347|2.032
4|-1.87|2.347|2.088
4|-1.87|2.347|2.143
4|-1.87|2.347|2.199
4|-1.87|2.347|2.255
4|-1.87|2.347|2.31
4|-1.87|2.347|2.366
4|-1.87|2.347|2.421
4|-1.87|2.347|2.477
4|-1.87|2.347|2.532
4|-1.87|2.347|2.588
4|-1.87|2.347|2.644
4|-1.87|2.347|2.699
4|-1.87|2.347|2.755
4|-1.87|2.347|2.81
4|-1.87|2.347|2.866
4|-1.87|2.347|2.921
4|-1.87|2.347|2.977
4|-1.87|2.347|3.032
4|-1.87|2.347|3.088
4|-1.87|2.347|3.144
4|-1.87|2.347|3.199
4|-1.87|2.347|3.255
4|-1.87|2.347|3.31
4|-1.87|2.347|3.366
4|-1.87|2.347|3.421
4|-1.87|2.347|3.477
4|-1.87|2.347|3.533
4|-1.87|2.347|3.588
4|-1.87|2.347|3.644
4|-1.87|2.347|3.699
4|-1.87|2.347|3.755
4|-1.87|2.347|3.81
4|-1.87|2.347|3.866
4|-1.87|2.347|3.921
4|-1.87|2.347|3.977
4|-1.87|2.347|4.033
4|-1.87|2.347|4.088
4|-1.87|2.347|4.144
4|-1.87|2.347|4.199
4|-1.87|2.347|4.255
4|-1.87|2.347|4.31
4|-1.87|2.347|4.366
4|-1.87|2.347|4.422
4|-1.87|2.347|4.477
4|-1.87|2.419|1.755
4|-1.87|2.419|1.81
4|-1.87|2.419|1.866
4|-1.87|2.419|1.921
4|-1.87|2.419|1.977
4|-1.87|2.419|2.032
4|-1.87|2.419|2.088
4|-1.87|2.419|2.143
4|-1.87|2.419|2.199
4|-1.87|2.419|2.255
4|-1.87|2.419|2.31
4|-1.87|2.419|2.366
4|-1.87|2.419|2.421
4|-1.87|2.419|2.477
4|-1.87|2.419|2.532
4|-1.87|2.419|2.588
4|-1.87|2.419|2.644
4|-1.87|2.419|2.699
4|-1.87|2.419|2.755
4|-1.87|2.419|2.81
4|-1.87|2.419|2.866
4|-1.87|2.419|2.921
4|-1.87|2.419|2.977
4|-1.87|2.419|3.032
4|-1.87|2.419|3.088
4|-1.87|2.419|3.144
4|-1.87|2.419|3.199
